Date,portfolio_return
2018-06-22,-0.008147027158046305
2018-06-25,-0.02432495880873831
2018-06-26,0.008364867824452851
2018-06-27,-0.012924923337410233
2018-06-28,0.0114087806151623
2018-06-29,-0.004361522148840902
2018-07-02,0.012411013944455238
2018-07-03,-0.013324177398758302
2018-07-05,0.011961859261754424
2018-07-06,0.013724629600809047
2018-07-09,0.00932111272405026
2018-07-10,0.005238238709413872
2018-07-11,-0.011154952959347132
2018-07-12,0.015482160820753911
2018-07-13,0.0016390381622474735
2018-07-16,-0.0031348490748105335
2018-07-17,0.009651119283321682
2018-07-18,-0.00478447431259721
2018-07-19,-0.0003995470944363642
2018-07-20,0.0024450570648054675
2018-07-23,0.003174791372954158
2018-07-24,0.0016403871388621484
2018-07-25,0.014879472768868623
2018-07-26,-0.0011883066230925902
2018-07-27,-0.013138529705540351
2018-07-30,-0.016087154936501796
2018-07-31,0.004154324311727187
2018-08-01,0.01600128703223512
2018-08-02,0.01575167169849097
2018-08-03,0.00435304472316563
2018-08-06,0.004324717870099219
2018-08-07,0.003054901620718908
2018-08-08,0.0028867765159210565
2018-08-09,0.00012382171283345012
2018-08-10,-0.005591552966684382
2018-08-13,0.0001543845006275234
2018-08-14,0.010871032263134458
2018-08-15,-0.006961167835127363
2018-08-16,0.004016569438679516
2018-08-17,-0.006883446810208989
2018-08-20,-0.0005038481877996581
2018-08-21,0.00347468258699455
2018-08-22,0.011602053119237619
2018-08-23,0.005138578123767175
2018-08-24,0.009211480921741125
2018-08-27,0.01012553421455847
2018-08-28,0.0022513634356117447
2018-08-29,0.012859071715161654
2018-08-30,0.0005063964572111638
2018-08-31,0.00629722817688066
2018-09-04,0.0016612478325170746
2018-09-05,-0.014319012762384365
2018-09-06,-0.0095387439534498
2018-09-07,-0.0045226523656317075
2018-09-10,0.002370329325800308
2018-09-11,0.009518102244524963
2018-09-12,-0.006261016497436136
2018-09-13,0.013022446131877282
2018-09-14,0.0028516574635350797
2018-09-17,-0.01307236777675752
2018-09-18,0.0014697623213792699
2018-09-19,-0.0020577291067579275
2018-09-20,0.0027666097295290025
2018-09-21,-0.004092741705596446
2018-09-24,0.005758864931580654
2018-09-25,0.003405153451497519
2018-09-26,-0.005169230278645055
2018-09-27,0.007174013013074227
2018-09-28,0.013234911108270728
2018-10-01,0.012552141534904481
2018-10-02,-0.0014309089235937434
2018-10-03,0.0034224590262253566
2018-10-04,-0.01818897733616489
2018-10-05,-0.015547605294665853
2018-10-08,-0.007268593585597805
2018-10-09,0.006018018591167704
2018-10-10,-0.05329340888024473
2018-10-11,-0.01935749944086176
2018-10-12,0.032562189824893374
2018-10-15,-0.022929108133112094
2018-10-16,0.029494230706516814
2018-10-17,-0.004525121445589982
2018-10-18,-0.01824778680775132
2018-10-19,-0.007042127840086374
2018-10-22,0.004846194347760009
2018-10-23,-0.01367763767263331
2018-10-24,-0.05592336746812155
2018-10-25,0.03441204983122116
2018-10-26,-0.023320885969536725
2018-10-29,-0.030010137238372425
2018-10-30,0.02700999725889275
2018-10-31,0.02586566107711165
2018-11-01,0.012850237813690397
2018-11-02,-0.02176100550564337
2018-11-05,-0.006356387216723642
2018-11-06,0.0039143213622332635
2018-11-07,0.025629670566352177
2018-11-08,-0.01108897947497718
2018-11-09,-0.012635344829776227
2018-11-12,-0.044293078958044504
2018-11-13,0.009750359155345263
2018-11-14,-0.015122608041218837
2018-11-15,0.02063962302822865
2018-11-16,-0.04618221847944154
2018-11-19,-0.05494972461107979
2018-11-20,-0.01650623709148858
2018-11-21,-0.003452390436722826
2018-11-23,-0.007703510061260263
2018-11-26,0.02898353111463742
2018-11-27,0.002971637503228589
2018-11-28,0.03434615053007752
2018-11-29,-0.008594783872233705
2018-11-30,0.011210177453872018
2018-12-03,0.024478136045486303
2018-12-04,-0.04734492251399901
2018-12-06,0.0002266371893648448
2018-12-07,-0.04262936232265575
2018-12-10,0.01573231454291895
2018-12-11,-0.005180131692923034
2018-12-12,0.0042721506373578945
2018-12-13,0.0034650416663115297
2018-12-14,-0.024857016315689255
2018-12-17,-0.019753974117981472
2018-12-18,0.011346375293006184
2018-12-19,-0.02713885527535357
2018-12-20,-0.02203657507810942
2018-12-21,-0.033753552507841914
2018-12-24,-0.02875816333661127
2018-12-26,0.0574260018816835
2018-12-27,-0.0018307892715255865
2018-12-28,0.0025285112398688997
2018-12-31,0.007225429780062319
2019-01-02,0.004477460690518062
2019-01-03,-0.05721934175103954
2019-01-04,0.04557731849790767
2019-01-07,0.01462167850817209
2019-01-08,0.00256228056795808
2019-01-09,0.013794046700035766
2019-01-10,0.004670384622734901
2019-01-11,0.0018133590016630983
2019-01-14,-0.004458302759925225
2019-01-15,0.014113084801355568
2019-01-16,0.0027950363414497754
2019-01-17,0.009910075394214145
2019-01-18,0.016999551094218836
2019-01-22,-0.02718232288999089
2019-01-23,0.004828629289379681
2019-01-24,0.01086838096694537
2019-01-25,0.01616175450842216
2019-01-28,-0.04635151159534763
2019-01-29,-0.019970353073411003
2019-01-30,0.03943376727638858
2019-01-31,0.010667952384471656
2019-02-01,-0.0020423980612768026
2019-02-04,0.02342383071936501
2019-02-05,0.01004908073269462
2019-02-06,0.0019999898468571037
2019-02-07,-0.018261251769702978
2019-02-08,0.002815474189304705
2019-02-11,-0.005217912907265745
2019-02-12,0.017135112990237997
2019-02-13,0.0023944230263027305
2019-02-14,0.0032483607526328346
2019-02-15,0.009726011519433673
2019-02-19,-5.08978392359778e-05
2019-02-20,0.003833745599114569
2019-02-21,-0.0015083578362598913
2019-02-22,0.013289969555242405
2019-02-25,0.0027610510586920304
2019-02-26,-0.0008337922493408677
2019-02-27,-0.0024612545683091493
2019-02-28,-0.004848746444032604
2019-03-01,0.00880766474413889
2019-03-04,0.00026945430183380786
2019-03-05,-0.0024607278182183015
2019-03-06,-0.01009323194644135
2019-03-07,-0.012701913093045213
2019-03-08,0.002665423736325173
2019-03-11,0.03415238467283482
2019-03-12,0.007610568780317667
2019-03-13,0.01389279956990381
2019-03-14,-0.0017782526713908937
2019-03-15,0.013663156864469532
2019-03-18,0.005729660922380593
2019-03-19,0.008051025203580786
2019-03-20,-0.0007257351578558752
2019-03-21,0.030843084292859962
2019-03-22,-0.02568009781590214
2019-03-25,-0.007224973081473942
2019-03-26,0.004197132250031675
2019-03-27,-0.0020246179036977913
2019-03-28,0.0026796168812350104
2019-03-29,0.008582755679009286
2019-04-01,0.010676917974862931
2019-04-02,0.005072762116164118
2019-04-03,0.011293834760189742
2019-04-04,-0.0006546762722372207
2019-04-05,0.0075295252706877175
2019-04-08,0.005274728376111952
2019-04-09,-0.006713833312167567
2019-04-10,0.007874507023034024
2019-04-11,-0.0025980061852108275
2019-04-12,0.0008650605387138044
2019-04-15,-0.006590943018212123
2019-04-16,0.004316243766755434
2019-04-17,0.005045648983835948
2019-04-18,0.0033271906748694327
2019-04-22,0.004719740863495008
2019-04-23,0.012090158576538838
2019-04-24,-0.0011450398055002768
2019-04-25,7.80947058486147e-05
2019-04-26,-0.010691111935198767
2019-04-29,0.0022743902637943967
2019-04-30,-0.0008222325339820244
2019-05-01,0.0040986041457272086
2019-05-02,-0.0017190831577484473
2019-05-03,0.010550333064561056
2019-05-06,-0.010735005760787338
2019-05-07,-0.02577498557785432
2019-05-08,0.0008489471200809993
2019-05-09,-0.008898169271737776
2019-05-10,-0.0010293977715375427
2019-05-13,-0.044726431678453776
2019-05-14,0.014559664936446084
2019-05-15,0.004108609746808661
2019-05-16,0.00786336087451241
2019-05-17,-0.010497439860534943
2019-05-20,-0.020991625311449005
2019-05-21,0.013728780888977185
2019-05-22,-0.009081849841531025
2019-05-23,-0.018459708515691706
2019-05-24,-0.00398649944156219
2019-05-28,-0.006684830765808541
2019-05-29,-0.01057828054684965
2019-05-30,0.0016353991417872873
2019-05-31,-0.018719059496224613
2019-06-03,-0.014181888606713218
2019-06-04,0.03784494733079688
2019-06-05,0.008496394006142383
2019-06-06,0.013572314603486565
2019-06-07,0.01893505520807974
2019-06-10,0.011576338833432568
2019-06-11,0.00575056503648484
2019-06-12,-0.010057587664708007
2019-06-13,0.006049196332625965
2019-06-14,-0.00803298104902668
2019-06-17,0.0030090632312478266
2019-06-18,0.025903659401953667
2019-06-19,0.0012025192802476324
2019-06-20,0.00828370785203716
2019-06-21,-0.00500628011443303
2019-06-24,0.0023943776345654475
2019-06-25,-0.01624264612475106
2019-06-26,0.018556303318593505
2019-06-27,0.007375677545904985
2019-06-28,0.00016745799665058604
2019-07-01,0.012928151972588847
2019-07-02,-0.002236577293142813
2019-07-03,0.00645988375524351
2019-07-05,-0.00513487131279773
2019-07-08,-0.011524263922336523
2019-07-09,0.0010761899844105188
2019-07-10,0.010518179987631007
2019-07-11,0.009284673879256727
2019-07-12,0.005923092005425561
2019-07-15,0.0019134135682760834
2019-07-16,-0.005255628282059247
2019-07-17,-0.0006939507014847128
2019-07-18,0.004703950588546854
2019-07-19,-0.007355738868975341
2019-07-22,0.013791418493053396
2019-07-23,0.011530492961233917
2019-07-24,0.007755608329524865
2019-07-25,-0.011624804142317514
2019-07-26,0.007004944439576939
2019-07-29,0.0009616903481751344
2019-07-30,-0.001998652801381757
2019-07-31,-0.014854135979451434
2019-08-01,-0.0100881287390054
2019-08-02,-0.01506431404447683
2019-08-05,-0.04646444901971387
2019-08-06,0.01538906732788163
2019-08-07,0.006330170571955703
2019-08-08,0.02389578725544983
2019-08-09,-0.012439961332980597
2019-08-12,-0.011673655635107002
2019-08-13,0.026827812279127415
2019-08-14,-0.032470511554061623
2019-08-15,-0.0033244355403666253
2019-08-16,0.031536929111021725
2019-08-19,0.02875363585462486
2019-08-20,-0.008293642225033567
2019-08-21,0.012446570624364644
2019-08-22,-0.0017500116644581405
2019-08-23,-0.03997128550610389
2019-08-26,0.015876263431468945
2019-08-27,-0.008862168063096365
2019-08-28,0.002443959030573762
2019-08-29,0.020853590776300293
2019-08-30,-0.00014288613586833346
2019-09-03,-0.013491243616419513
2019-09-04,0.01682631514670884
2019-09-05,0.028150297110292356
2019-09-06,-0.0030529398862437322
2019-09-09,0.0009100622613383651
2019-09-10,0.003930317577653598
2019-09-11,0.011234511583375531
2019-09-12,0.00278153193456924
2019-09-13,-0.008622650778470109
2019-09-16,-0.0036599248563461226
2019-09-17,0.004666601599364368
2019-09-18,0.003021652295281307
2019-09-19,-0.0017545666853469068
2019-09-20,-0.013849138838574507
2019-09-23,0.0036302971052188933
2019-09-24,-0.009668444059588579
2019-09-25,0.01699578571577516
2019-09-26,-0.002742916254011475
2019-09-27,-0.013826548170486331
2019-09-30,0.012660808910796727
2019-10-01,-0.005950329202650307
2019-10-02,-0.016639146825707753
2019-10-03,0.018834195808311843
2019-10-04,0.014533133739509738
2019-10-07,0.00037899542757781736
2019-10-08,-0.019335239224185646
2019-10-09,0.014828767591374206
2019-10-10,0.009771700671901678
2019-10-11,0.01419200498822561
2019-10-14,-0.00014664613634546764
2019-10-15,0.018324337926940354
2019-10-16,-0.0062352452535053456
2019-10-17,0.0005226436171339712
2019-10-18,-0.008951092218387642
2019-10-21,0.014978035442012254
2019-10-22,-0.005649194342418838
2019-10-23,0.004983109162667125
2019-10-24,0.007947576335434367
2019-10-25,0.015056905407018702
2019-10-28,0.012704267741502483
2019-10-29,-0.013016245524062452
2019-10-30,0.003929617659385495
2019-10-31,0.0003194146470304419
2019-11-01,0.011856314100612914
2019-11-04,0.01365377201295682
2019-11-05,-0.001851144409619648
2019-11-06,-0.002902103005901579
2019-11-07,0.004946727990757525
2019-11-08,0.003555085047136358
2019-11-11,0.0022315626771942276
2019-11-12,0.0036463192263163054
2019-11-13,0.001628922768201299
2019-11-14,0.001355422441612359
2019-11-15,0.0011954332930873119
2019-11-18,0.011771319365122846
2019-11-19,-0.005852349137209803
2019-11-20,-0.0004878092777315284
2019-11-21,-0.0029463482339725077
2019-11-22,0.001362736450785179
2019-11-25,0.020945381437945082
2019-11-26,-0.004878695769531018
2019-11-27,0.006532824884321027
2019-11-29,-0.004752053054873095
2019-12-02,-0.0168728499644568
2019-12-03,-0.008488535770636385
2019-12-04,0.006747236593445494
2019-12-05,0.0034104722354732836
2019-12-06,0.014147306032489248
2019-12-09,-0.004955358103623013
2019-12-10,0.0029214253272150928
2019-12-11,0.007668206191855209
2019-12-12,0.012930717985926292
2019-12-13,0.005531527655042976
2019-12-16,0.008858942152112501
2019-12-17,0.002654234279639879
2019-12-18,0.00023231871640671435
2019-12-19,0.009832239917668913
2019-12-20,0.007407234963913871
2019-12-23,0.003853176042586594
2019-12-24,-1.1735422357016408e-05
2019-12-26,0.008876063606902414
2019-12-27,-0.002137129266433279
2019-12-30,-0.006915459237419104
2019-12-31,0.005787449441940236
2020-01-02,0.017404359367346196
2020-01-03,-0.01150898405946094
2020-01-06,0.004627690340170645
2020-01-07,-0.001163918267574252
2020-01-08,0.009737559942335685
2020-01-09,0.012778633055006997
2020-01-10,1.8475648339523996e-05
2020-01-13,0.01770421941346821
2020-01-14,-0.010254605039472496
2020-01-15,-0.0006301281862060547
2020-01-16,0.013119842503621422
2020-01-17,0.005275833084316353
2020-01-21,-0.004436572151430484
2020-01-22,0.0018952938801136136
2020-01-23,0.00575568868637818
2020-01-24,-0.007850901424669168
2020-01-27,-0.026194458663336622
2020-01-28,0.022391011799431086
2020-01-29,0.006378468991704271
2020-01-30,0.007676495832099166
2020-01-31,-0.029363029930878186
2020-02-03,0.011274785672299078
2020-02-04,0.02697357317737753
2020-02-05,0.00824077442290981
2020-02-06,0.012332956503918819
2020-02-07,-0.007033048033999806
2020-02-10,0.020558804374153958
2020-02-11,-0.0021543474858746973
2020-02-12,0.012140908721040886
2020-02-13,-0.005030396648924067
2020-02-14,0.019646171621268534
2020-02-18,0.003039572585534744
2020-02-19,0.020369942875196025
2020-02-20,-0.012266821034587826
2020-02-21,-0.028480522985536876
2020-02-24,-0.04994675584633719
2020-02-25,-0.03095784356110172
2020-02-26,0.011404100797172991
2020-02-27,-0.060973300675397024
2020-02-28,0.02150060041497455
2020-03-02,0.05477738072313496
2020-03-03,-0.037326435144879475
2020-03-04,0.047564378322081234
2020-03-05,-0.03310793430576484
2020-03-06,-0.02140002516383406
2020-03-09,-0.07861993042955744
2020-03-10,0.06197945203358951
2020-03-11,-0.04731770984888661
2020-03-12,-0.1086790042957145
2020-03-13,0.10888350223289445
2020-03-16,-0.1542568506693545
2020-03-17,0.06893140861090383
2020-03-18,-0.04714348907555687
2020-03-19,0.01489570312797361
2020-03-20,-0.045603126104796436
2020-03-23,-0.006056104018491225
2020-03-24,0.1069189843695725
2020-03-25,-0.003668397705719581
2020-03-26,0.05373256371452823
2020-03-27,-0.03303432281322542
2020-03-30,0.044426674848896536
2020-03-31,-0.010108349895270279
2020-04-01,-0.05433460985402536
2020-04-02,0.027403771642204283
2020-04-03,-0.021148464258332236
2020-04-06,0.07901452088872467
2020-04-07,-0.014248606861093204
2020-04-08,0.02459725954909671
2020-04-09,0.0018138815455919013
2020-04-13,0.009601655602282643
2020-04-14,0.044391318482248365
2020-04-15,-0.013048128785733606
2020-04-16,0.022619743270581024
2020-04-17,0.0034148041900603898
2020-04-20,-0.01924072187408049
2020-04-21,-0.041879865279961126
2020-04-22,0.035915010370307775
2020-04-23,-0.005909307979710439
2020-04-24,0.019963408672887317
2020-04-27,0.009422308214435009
2020-04-28,-0.016263909865713577
2020-04-29,0.031532761508879514
2020-04-30,0.0001453069631054669
2020-05-01,-0.02558400856465374
2020-05-04,0.01765481046461681
2020-05-05,0.010787175621652535
2020-05-06,0.006739045509605831
2020-05-07,0.01289329667533447
2020-05-08,0.017629392860526547
2020-05-11,0.014695369841734814
2020-05-12,-0.021922798592986854
2020-05-13,-0.012029341523209608
2020-05-14,0.013510345775642231
2020-05-15,0.017212374046929296
2020-05-18,0.023226946358361374
2020-05-19,-0.004192959627259376
2020-05-20,0.017097865627271582
2020-05-21,-0.01211140920323778
2020-05-22,0.009238306477711098
2020-05-26,-0.00998885263797712
2020-05-27,-0.00047267765451510305
2020-05-28,-0.002040269945165942
2020-05-29,0.014594427547320502
2020-06-01,0.0015321258929761237
2020-06-02,0.006583049463969403
2020-06-03,0.0037011435250428777
2020-06-04,-0.006104089542291502
2020-06-05,0.023468997619372427
2020-06-08,0.0027778469531629614
2020-06-09,0.014555939762535247
2020-06-10,0.022767657487316642
2020-06-11,-0.056653324738067265
2020-06-12,0.01093305339662096
2020-06-15,0.013651344819611225
2020-06-16,0.014472960721513654
2020-06-17,0.004050494727939129
2020-06-18,0.0023711132580256653
2020-06-19,-0.0031897872560284037
2020-06-22,0.02197039737222394
2020-06-23,0.006070810262168467
2020-06-24,-0.021743318973094145
2020-06-25,0.015898221353578018
2020-06-26,-0.027850673212121903
2020-06-29,0.013242201923253018
2020-06-30,0.01953017975982313
2020-07-01,0.0035768773441961794
2020-07-02,0.00541926522107875
2020-07-06,0.021589284752823394
2020-07-07,-0.005468394288809088
2020-07-08,0.021668829887531296
2020-07-09,0.00845875261263141
2020-07-10,0.0015086346313590597
2020-07-13,-0.02157425548006231
2020-07-14,0.016811593709300403
2020-07-15,-6.44254045465819e-06
2020-07-16,-0.01119209603846239
2020-07-17,0.0005809025536326492
2020-07-20,0.02521276611682005
2020-07-21,-0.010706087485285384
2020-07-22,0.008342010631491866
2020-07-23,-0.0332763696572111
2020-07-24,-0.002177624779100256
2020-07-27,0.016325160128362815
2020-07-28,-0.012977378262474318
2020-07-29,0.016358915175937704
2020-07-30,0.005439745096198032
2020-07-31,0.028233561538611243
2020-08-03,0.030778132245010602
2020-08-04,0.003737473701780278
2020-08-05,0.003352126808960412
2020-08-06,0.015288524758740532
2020-08-07,-0.013100256140006445
2020-08-10,-0.0014446917654825833
2020-08-11,-0.022690419654215414
2020-08-12,0.03191983679353653
2020-08-13,0.0034070702444012543
2020-08-14,0.002653696931570988
2020-08-17,0.017961910864911577
2020-08-18,0.002498507879089752
2020-08-19,-0.004756030791684099
2020-08-20,0.012066496602382785
2020-08-21,0.02255186457936929
2020-08-24,0.007001116416594581
2020-08-25,0.002629300226379334
2020-08-26,0.011668708910900804
2020-08-27,0.0007543490096784634
2020-08-28,0.013840611238456221
2020-08-31,0.007986096805518594
2020-09-01,0.022314632789961576
2020-09-02,0.012457301161625533
2020-09-03,-0.06994536841573926
2020-09-04,-0.013082944858824448
2020-09-08,-0.05270850626283932
2020-09-09,0.04138014854710047
2020-09-10,-0.027838413720901307
2020-09-11,-0.007821266435495196
2020-09-14,0.026484230562096207
2020-09-15,0.008013715252702551
2020-09-16,-0.0223326969654505
2020-09-17,-0.009875231442421101
2020-09-18,-0.019640304715578337
2020-09-21,0.013977129645008385
2020-09-22,0.014778966091529466
2020-09-23,-0.03533012601106758
2020-09-24,0.01102121980386387
2020-09-25,0.029273485361204655
2020-09-28,0.015068585838500969
2020-09-29,-0.002248379522823205
2020-09-30,0.015000352420787974
2020-10-01,0.007772737842612913
2020-10-02,-0.028429232711847486
2020-10-05,0.027871155598762517
2020-10-06,-0.014503962629723675
2020-10-07,0.01734155602822792
2020-10-08,0.0006063623496351052
2020-10-09,0.011290522433481751
2020-10-12,0.03405569155542351
2020-10-13,-0.006324378950876695
2020-10-14,-0.00634281768238158
2020-10-15,-0.004894783614969666
2020-10-16,-0.00652851396463562
2020-10-19,-0.022312497470998602
2020-10-20,0.007498812448288194
2020-10-21,-0.0038865493664926604
2020-10-22,-0.00398045527786906
2020-10-23,0.00511652463077992
2020-10-26,-0.020254214510344253
2020-10-27,0.01104049041408429
2020-10-28,-0.04805183885819106
2020-10-29,0.021866044860256197
2020-10-30,-0.029381990305806974
2020-11-02,0.003337485235014744
2020-11-03,0.02177010695893685
2020-11-04,0.04176319127083074
2020-11-05,0.027937912913126934
2020-11-06,0.007138199314668751
2020-11-09,-0.024470636094821724
2020-11-10,-0.026021824175238982
2020-11-11,0.028179118232956327
2020-11-12,-0.003587381121619255
2020-11-13,0.0017951276722280502
2020-11-16,0.010172076692753638
2020-11-17,-0.008181223356180628
2020-11-18,-0.009087837852720153
2020-11-19,0.004135168435164977
2020-11-20,-0.013517273073981264
2020-11-23,-0.0053911941643059146
2020-11-24,0.00780900217078839
2020-11-25,0.006773786084829991
2020-11-27,0.0039837882152952446
2020-11-30,0.005389907657110596
2020-12-01,0.012582091277022166
2020-12-02,0.0031524439321248413
2020-12-03,-0.004349985348623048
2020-12-04,0.003887823303996523
2020-12-07,0.003345669575546507
2020-12-08,-0.0007638359105918775
2020-12-09,-0.02043126393033739
2020-12-10,0.0021832481777116853
2020-12-11,0.0020389694203257723
2020-12-14,0.00430116309102287
2020-12-15,0.016464754935748446
2020-12-16,0.00397887274814656
2020-12-17,0.00514582897922595
2020-12-18,-0.007243150491914187
2020-12-21,0.007850023809663209
2020-12-22,0.007092125482946406
2020-12-23,-0.009923518046468086
2020-12-24,0.004542661355240816
2020-12-28,0.011581499394785411
2020-12-29,-0.003893499818204837
2020-12-30,-0.0006735138495804708
2020-12-31,-0.0015647113911851172
2021-01-04,-0.013940576903498618
2021-01-05,0.010520761869130967
2021-01-06,-0.028828519228301708
2021-01-07,0.033145362112865256
2021-01-08,0.0038244937732294566
2021-01-11,-0.0035994463758745243
2021-01-12,-0.005779028326397349
2021-01-13,0.007201099910367943
2021-01-14,-0.014754762771129672
2021-01-15,-0.012259180447468857
2021-01-19,0.010926658890425902
2021-01-20,0.026931678361468318
2021-01-21,0.0191425402612183
2021-01-22,0.0013767749930451226
2021-01-25,0.010658302453735443
2021-01-26,-0.0009637512319983586
2021-01-27,-0.017321637753474846
2021-01-28,0.0021939370521379
2021-01-29,-0.02316797404677573
2021-02-01,0.021090955583024765
2021-02-02,0.01091048129216244
2021-02-03,0.001376351176732747
2021-02-04,0.010621868972652874
2021-02-05,-0.0009413778482368362
2021-02-08,0.017478647724873002
2021-02-09,-0.0035359149763094875
2021-02-10,0.0064034609529425544
2021-02-11,0.009741179907335567
2021-02-12,-0.0026049208548821366
2021-02-16,0.0004958541871313451
2021-02-17,-0.010321505912566314
2021-02-18,-0.004949582868078737
2021-02-19,-0.0014042073922963833
2021-02-22,-0.026033736101036993
2021-02-23,-0.005050205732551609
2021-02-24,0.009325333280054556
2021-02-25,-0.042383842269078306
2021-02-26,0.010471209098402497
2021-03-01,0.026267879550923065
2021-03-02,-0.01848981454778787
2021-03-03,-0.027837673763102047
2021-03-04,-0.0166415276344511
2021-03-05,0.01437792454137317
2021-03-08,-0.034531069175093236
2021-03-09,0.03975144442372302
2021-03-10,-0.003249938153027077
2021-03-11,0.021945382909975154
2021-03-12,-0.005695933029975351
2021-03-15,0.012963988287817646
2021-03-16,0.007806916478270039
2021-03-17,-0.0005338175110028183
2021-03-18,-0.030915622734985104
2021-03-19,0.00042334058279721405
2021-03-22,0.021561575376430824
2021-03-23,-0.004224280388851765
2021-03-24,-0.016882265801727355
2021-03-25,-0.003033394723471318
2021-03-26,0.01568462175900464
2021-03-29,0.0010438748866268184
2021-03-30,-0.008862125977244409
2021-03-31,0.01893830884444086
2021-04-01,0.01983411746215944
2021-04-05,0.019387478063151192
2021-04-06,-0.0030125643374804647
2021-04-07,0.010698766286016004
2021-04-08,0.012323957964901234
2021-04-09,0.010821875190529438
2021-04-12,0.01048421966101107
2021-04-13,0.016868193288515645
2021-04-14,-0.01468082666520832
2021-04-15,0.02479604251382061
2021-04-16,-0.0021130851899474126
2021-04-19,-0.010698506144812858
2021-04-20,-0.008649193907938134
2021-04-21,0.008420817691821646
2021-04-22,-0.016971057748873218
2021-04-23,0.017895420424188863
2021-04-26,0.0051075276779696845
2021-04-27,-0.0018253827791727627
2021-04-28,-0.010469019532806415
2021-04-29,0.0001638152558045506
2021-04-30,-0.010983716608635579
2021-05-03,-0.0006273667725223344
2021-05-04,-0.022944349311525093
2021-05-05,0.0010926452245151714
2021-05-06,0.009566515831044498
